Customer_ID,Tenure_Months,Contract_Type,Service_Tier,Payment_Method,Autopay_Enrolled,Monthly_Charges,Total_Charges,Avg_Monthly_Usage_GB,Num_Support_Tickets,Satisfaction_Score,Num_Addon_Services,Churn
CUST200282,22,Month-to-Month,Basic,Bank Transfer,0,16.79,346.46,41.6,0,2,1,No
CUST200283,32,Month-to-Month,Basic,Credit Card,1,28.44,869.77,10.9,2,1,0,Yes
CUST200284,8,Two Year,Basic,Digital Wallet,1,33.45,256.24,12.6,2,3,1,No
CUST200285,35,Month-to-Month,Premium,Mailed Check,1,96.35,3212.42,114.7,1,5,2,Yes
CUST200286,72,One Year,Standard,Credit Card,0,48.16,3314.93,47.8,1,2,2,No
CUST200287,38,Month-to-Month,Basic,Credit Card,0,21.71,820.41,31.7,3,3,2,No
CUST200288,49,Month-to-Month,Standard,Credit Card,1,48.06,2233.35,64.4,2,3,1,No
CUST200289,4,Month-to-Month,Basic,Bank Transfer,1,26.26,101.33,46.4,1,3,1,No
CUST200290,14,Month-to-Month,Basic,Credit Card,1,20.07,279.21,8.7,1,2,1,No
CUST200291,2,Month-to-Month,Standard,Bank Transfer,1,56.13,106.61,46.9,1,5,0,No
CUST200292,22,Month-to-Month,Standard,Bank Transfer,1,61.39,1272.75,50.5,3,5,1,Yes
CUST200293,13,Month-to-Month,Premium,Credit Card,1,91.13,1111.1,90.5,0,3,1,Yes
CUST200294,72,Two Year,Premium,Credit Card,1,77.14,5543.27,82.9,2,2,0,No
CUST200295,44,Month-to-Month,Standard,Bank Transfer,1,61.32,2519.76,60.0,1,4,1,Yes
CUST200296,43,Month-to-Month,Basic,Bank Transfer,1,24.48,968.88,15.4,2,3,0,No
CUST200297,25,Month-to-Month,Standard,Bank Transfer,0,55.25,1316.13,71.2,1,4,1,No
CUST200298,27,Month-to-Month,Standard,Credit Card,1,71.55,1816.76,32.1,1,5,0,No
CUST200299,13,One Year,Premium,Bank Transfer,0,88.73,1071.45,107.0,0,5,2,No
CUST200300,2,Two Year,Basic,Digital Wallet,0,25.22,47.05,2.0,2,3,1,No
CUST200301,33,Month-to-Month,Standard,Mailed Check,1,48.75,1541.99,63.1,3,4,0,No
CUST200302,37,Month-to-Month,Standard,Bank Transfer,0,57.08,2029.63,71.5,2,4,1,No
CUST200303,50,Two Year,Basic,Mailed Check,1,34.08,1601.47,2.0,2,4,0,No
CUST200304,72,Month-to-Month,Basic,Bank Transfer,1,21.58,1431.09,17.6,1,5,1,No
CUST200305,15,Month-to-Month,Basic,Digital Wallet,0,26.93,392.68,2.9,2,2,2,Yes
CUST200306,16,Month-to-Month,Premium,Digital Wallet,0,91.73,1385.92,112.4,1,4,2,No
CUST200307,33,Two Year,Standard,Bank Transfer,1,49.94,1532.06,60.7,3,2,1,No
CUST200308,25,Two Year,Standard,Credit Card,1,61.83,1474.48,69.5,1,4,0,No
CUST200309,26,One Year,Standard,Credit Card,1,51.37,1307.13,61.2,1,4,2,No
CUST200310,28,Month-to-Month,Premium,Credit Card,0,89.64,2366.62,102.9,2,5,1,No
CUST200311,34,Two Year,Basic,Bank Transfer,1,28.22,914.01,29.4,0,3,3,No
CUST200312,5,Two Year,Standard,Digital Wallet,0,59.28,292.72,33.8,0,3,0,No
CUST200313,31,Two Year,Standard,Bank Transfer,1,58.63,1676.28,45.4,2,3,0,Yes
CUST200314,20,One Year,Standard,Bank Transfer,1,47.32,893.5,68.5,0,5,1,No
CUST200315,22,Month-to-Month,Basic,Digital Wallet,1,16.15,352.43,45.7,1,3,0,No
CUST200316,4,Month-to-Month,Premium,Digital Wallet,0,98.27,376.58,83.9,0,5,0,No
CUST200317,3,Month-to-Month,Basic,Digital Wallet,1,35.06,100.32,32.7,1,3,1,No
CUST200318,4,Month-to-Month,Premium,Digital Wallet,0,88.24,329.09,108.0,1,4,0,No
CUST200319,72,Two Year,Standard,Bank Transfer,1,56.07,3895.09,29.5,1,3,2,No
CUST200320,72,Month-to-Month,Standard,Credit Card,0,54.09,3760.04,38.5,0,4,1,No
CUST200321,53,One Year,Standard,Bank Transfer,1,56.51,2906.08,39.7,1,4,1,No
CUST200322,32,Month-to-Month,Standard,Credit Card,0,64.61,1990.12,80.1,2,4,0,Yes
CUST200323,62,One Year,Basic,Credit Card,0,22.42,1280.85,37.1,1,2,2,No
CUST200324,55,Month-to-Month,Basic,Credit Card,1,26.92,1365.92,14.0,6,2,0,Yes
CUST200325,23,Month-to-Month,Standard,Digital Wallet,1,56.51,1248.01,54.5,0,3,0,No
CUST200326,52,Month-to-Month,Standard,Mailed Check,1,52.33,2627.72,61.7,3,3,0,Yes
CUST200327,28,Month-to-Month,Basic,Digital Wallet,0,29.43,806.7,42.5,0,4,0,No
CUST200328,58,Two Year,Premium,Digital Wallet,1,99.6,5608.06,96.9,1,2,1,No
CUST200329,63,Month-to-Month,Basic,Credit Card,1,25.29,1513.09,61.9,2,5,2,Yes
CUST200330,60,Two Year,Basic,Bank Transfer,0,30.95,1852.0,20.9,1,2,1,No
CUST200331,13,Month-to-Month,Standard,Bank Transfer,1,50.42,615.87,67.8,1,4,2,No
CUST200332,15,Month-to-Month,Standard,Bank Transfer,1,53.83,781.61,51.3,2,3,2,No
CUST200333,16,One Year,Standard,Credit Card,0,50.43,747.65,43.0,1,5,0,Yes
CUST200334,53,Month-to-Month,Standard,Mailed Check,1,57.61,2816.18,54.2,0,4,0,No
CUST200335,11,Two Year,Standard,Credit Card,1,55.28,599.63,55.9,2,3,1,No
CUST200336,72,Month-to-Month,Standard,Digital Wallet,0,60.37,4294.28,62.2,3,3,3,No
CUST200337,11,One Year,Standard,Bank Transfer,1,61.48,654.69,56.2,1,3,1,No
CUST200338,33,Month-to-Month,Premium,Mailed Check,0,99.52,3107.22,123.4,0,3,2,No
CUST200339,30,Month-to-Month,Basic,Credit Card,1,28.44,796.48,20.4,2,3,1,No
CUST200340,28,Two Year,Basic,Digital Wallet,0,28.38,738.92,37.9,1,4,0,No
CUST200341,43,Month-to-Month,Basic,Digital Wallet,1,34.93,1481.79,16.9,0,3,2,No
CUST200342,6,One Year,Premium,Digital Wallet,1,85.1,483.51,80.6,1,3,0,No
CUST200343,4,One Year,Standard,Credit Card,1,59.4,221.29,53.6,0,4,0,No
CUST200344,44,Month-to-Month,Basic,Credit Card,1,25.39,1028.99,23.0,0,4,0,Yes
CUST200345,26,Two Year,Premium,Bank Transfer,0,87.35,2214.36,85.7,0,4,1,No
CUST200346,14,Two Year,Basic,Bank Transfer,0,22.31,296.78,37.9,0,2,0,No
CUST200347,30,Month-to-Month,Basic,Credit Card,0,19.29,558.43,5.3,2,4,1,Yes
CUST200348,8,Month-to-Month,Basic,Credit Card,1,26.34,197.47,51.2,0,5,2,No
CUST200349,60,Month-to-Month,Standard,Bank Transfer,0,57.9,3255.4,68.3,1,3,2,No
CUST200350,16,One Year,Standard,Mailed Check,1,56.16,835.18,55.9,0,3,0,No
CUST200351,8,Month-to-Month,Standard,Bank Transfer,1,48.45,360.64,44.2,4,2,1,Yes
CUST200352,42,Month-to-Month,Standard,Credit Card,1,50.76,2007.84,46.9,1,4,0,No
CUST200353,51,One Year,Premium,Credit Card,1,94.51,4622.32,87.9,0,3,0,No
CUST200354,65,One Year,Standard,Mailed Check,0,50.66,3187.91,56.4,1,4,0,No
CUST200355,66,Month-to-Month,Basic,Digital Wallet,1,18.98,1240.59,24.1,0,4,0,No
CUST200356,25,Two Year,Standard,Credit Card,1,44.92,1100.69,62.8,2,1,1,Yes
CUST200357,29,Month-to-Month,Basic,Digital Wallet,1,23.6,656.94,15.0,2,2,0,No
CUST200358,70,One Year,Premium,Digital Wallet,1,99.93,6714.5,97.5,2,4,1,No
CUST200359,19,Month-to-Month,Premium,Credit Card,1,92.66,1701.07,80.3,2,4,0,Yes
CUST200360,26,Month-to-Month,Standard,Bank Transfer,1,55.99,1373.03,46.5,0,4,2,No
CUST200361,45,One Year,Standard,Bank Transfer,0,46.82,1944.34,77.3,3,3,2,No
CUST200362,26,One Year,Premium,Bank Transfer,1,90.85,2211.05,87.3,0,4,1,No
CUST200363,19,One Year,Standard,Bank Transfer,1,64.3,1155.49,64.5,2,4,1,No
CUST200364,12,Two Year,Premium,Digital Wallet,1,86.75,999.72,112.5,2,3,1,No
CUST200365,37,Month-to-Month,Premium,Credit Card,0,108.84,3820.58,64.9,2,2,0,No
CUST200366,1,Month-to-Month,Standard,Credit Card,0,51.83,48.66,55.5,1,3,0,Yes
CUST200367,10,Month-to-Month,Standard,Digital Wallet,1,44.94,438.82,71.0,2,3,0,No
CUST200368,16,Month-to-Month,Standard,Credit Card,0,54.32,868.42,83.9,0,3,4,No
CUST200369,24,Month-to-Month,Basic,Credit Card,1,25.23,565.99,26.7,2,4,0,No
CUST200370,11,Month-to-Month,Premium,Digital Wallet,0,98.4,1080.99,100.8,0,3,2,Yes
CUST200371,58,Month-to-Month,Standard,Bank Transfer,0,60.68,3469.2,59.1,2,4,3,Yes
CUST200372,15,Month-to-Month,Basic,Digital Wallet,0,22.73,339.55,17.1,1,2,1,Yes
CUST200373,28,Month-to-Month,Basic,Mailed Check,1,28.09,755.61,37.9,4,2,0,No
CUST200374,21,Month-to-Month,Standard,Credit Card,1,58.42,1163.24,52.0,0,2,0,No
CUST200375,19,Month-to-Month,Premium,Digital Wallet,1,100.47,1789.7,66.2,1,3,0,Yes
CUST200376,9,Month-to-Month,Premium,Bank Transfer,1,105.23,912.36,109.9,1,4,2,No
CUST200377,72,Two Year,Premium,Bank Transfer,0,100.04,7202.42,94.4,2,3,0,No
CUST200378,14,Month-to-Month,Standard,Bank Transfer,1,55.64,778.32,72.5,2,2,2,Yes
CUST200379,22,One Year,Standard,Bank Transfer,1,56.67,1246.4,59.4,2,4,0,Yes
CUST200380,23,One Year,Premium,Digital Wallet,1,99.56,2240.2,111.8,3,3,0,No
CUST200381,2,Month-to-Month,Standard,Credit Card,1,47.25,87.09,50.0,0,4,0,Yes
CUST200382,68,Month-to-Month,Standard,Bank Transfer,1,60.03,4064.0,22.5,1,4,0,No
CUST200383,24,Two Year,Basic,Credit Card,1,24.33,581.38,34.6,5,2,0,Yes
CUST200384,33,Month-to-Month,Standard,Credit Card,0,51.48,1565.03,24.4,1,3,1,No
CUST200385,9,One Year,Premium,Credit Card,1,101.54,881.77,97.6,2,4,2,Yes
CUST200386,49,Two Year,Premium,Mailed Check,1,101.33,4900.5,101.4,2,4,2,No
CUST200387,9,Month-to-Month,Premium,Bank Transfer,1,88.0,768.97,84.9,0,5,1,No
CUST200388,45,Two Year,Basic,Bank Transfer,1,22.82,1023.73,45.3,0,4,2,No
CUST200389,14,One Year,Basic,Credit Card,0,21.28,281.38,14.8,3,4,1,Yes
CUST200390,39,Month-to-Month,Basic,Bank Transfer,1,15.0,551.96,16.3,2,2,1,Yes
CUST200391,26,One Year,Standard,Credit Card,1,59.66,1493.01,75.2,3,3,0,No
CUST200392,45,Month-to-Month,Premium,Bank Transfer,1,95.43,4023.57,101.6,0,3,0,No
CUST200393,24,One Year,Basic,Credit Card,1,15.0,354.87,39.1,3,2,1,No
CUST200394,58,Month-to-Month,Standard,Bank Transfer,1,59.33,3268.8,37.0,5,3,0,No
CUST200395,16,Two Year,Standard,Credit Card,1,63.84,957.36,27.7,1,3,2,No
CUST200396,19,Month-to-Month,Basic,Digital Wallet,1,21.7,396.52,29.3,5,4,2,Yes
CUST200397,37,Month-to-Month,Basic,Credit Card,1,22.89,790.38,34.5,0,4,4,Yes
CUST200398,15,Month-to-Month,Premium,Credit Card,1,95.69,1398.04,99.1,2,3,2,Yes
CUST200399,41,Two Year,Basic,Digital Wallet,1,33.93,1304.17,36.9,0,4,1,No
CUST200400,10,One Year,Standard,Digital Wallet,1,49.61,477.02,75.8,0,4,3,No
CUST200401,25,Month-to-Month,Premium,Bank Transfer,0,98.74,2422.41,96.8,0,3,1,No
CUST200402,21,Month-to-Month,Standard,Digital Wallet,1,61.68,1270.84,65.8,1,1,1,Yes
CUST200403,13,Month-to-Month,Premium,Bank Transfer,1,95.37,1201.36,76.1,2,2,0,Yes
CUST200404,51,Two Year,Premium,Credit Card,1,94.69,4588.35,109.7,2,3,3,No
CUST200405,22,Month-to-Month,Standard,Credit Card,1,50.92,1090.95,59.1,2,3,0,No
CUST200406,25,Two Year,Premium,Bank Transfer,0,91.33,2273.53,92.8,1,3,0,No
CUST200407,32,Two Year,Standard,Digital Wallet,1,53.79,1702.81,52.5,2,5,1,No
CUST200408,35,Month-to-Month,Standard,Credit Card,0,48.14,1677.5,77.3,1,2,2,No
CUST200409,5,Month-to-Month,Standard,Credit Card,1,57.11,277.44,35.5,2,4,0,Yes
CUST200410,34,One Year,Standard,Digital Wallet,1,69.33,2327.86,48.8,0,4,1,No
CUST200411,13,One Year,Premium,Bank Transfer,1,99.93,1290.78,100.0,1,3,1,No
CUST200412,18,Two Year,Premium,Credit Card,1,90.52,1549.96,76.3,3,3,1,No
CUST200413,29,Two Year,Standard,Credit Card,0,54.18,1562.5,50.8,0,3,1,No
CUST200414,7,Month-to-Month,Standard,Digital Wallet,1,52.59,359.99,25.3,0,4,1,No
CUST200415,53,Month-to-Month,Basic,Bank Transfer,0,15.61,777.48,32.6,3,4,0,No
CUST200416,11,Month-to-Month,Standard,Digital Wallet,0,68.0,690.24,61.9,1,3,1,No
CUST200417,39,One Year,Standard,Bank Transfer,1,40.42,1569.42,85.8,1,3,3,No
CUST200418,12,One Year,Premium,Credit Card,0,92.15,1104.85,75.2,2,3,1,No
CUST200419,26,Month-to-Month,Basic,Credit Card,1,23.47,610.09,23.7,2,3,0,No
CUST200420,42,One Year,Premium,Bank Transfer,0,89.51,3576.3,91.8,3,3,1,No
CUST200421,15,Two Year,Standard,Credit Card,1,61.41,877.65,78.2,2,4,2,No
CUST200422,13,Two Year,Basic,Mailed Check,1,20.14,247.9,17.6,1,3,2,No
CUST200423,29,Two Year,Standard,Digital Wallet,1,48.44,1312.99,66.6,0,3,2,No
CUST200424,41,Two Year,Premium,Digital Wallet,1,96.76,3668.25,61.6,2,4,1,No
CUST200425,27,Two Year,Premium,Mailed Check,1,94.86,2371.8,108.3,1,4,1,No
CUST200426,28,Month-to-Month,Basic,Bank Transfer,0,15.0,417.44,14.0,2,3,0,Yes
CUST200427,41,Two Year,Premium,Credit Card,1,91.35,3672.2,86.0,1,3,1,No
CUST200428,11,Month-to-Month,Standard,Digital Wallet,1,53.04,573.08,69.4,2,3,0,Yes
CUST200429,6,Month-to-Month,Basic,Digital Wallet,1,39.2,228.06,20.9,1,3,0,Yes
CUST200430,39,Month-to-Month,Standard,Credit Card,1,55.3,1986.33,51.7,1,4,1,Yes
CUST200431,45,Two Year,Standard,Credit Card,0,71.42,3010.95,49.8,3,3,1,Yes
CUST200432,44,One Year,Premium,Digital Wallet,0,90.09,3939.34,99.0,0,3,1,No
CUST200433,14,Month-to-Month,Basic,Credit Card,0,20.1,258.99,36.3,2,4,0,No
CUST200434,18,Month-to-Month,Basic,Credit Card,1,28.7,487.43,23.6,4,4,0,No
CUST200435,5,Two Year,Basic,Credit Card,0,34.26,167.66,14.6,1,3,1,Yes
CUST200436,37,Two Year,Standard,Digital Wallet,1,43.48,1607.86,40.9,1,3,5,No
CUST200437,12,Month-to-Month,Standard,Digital Wallet,1,56.32,671.73,54.8,2,3,1,Yes
CUST200438,38,Month-to-Month,Standard,Credit Card,1,47.39,1686.5,57.3,2,4,1,No
CUST200439,24,Month-to-Month,Standard,Credit Card,1,57.76,1375.16,72.2,1,3,2,Yes
CUST200440,6,Month-to-Month,Basic,Bank Transfer,1,19.35,112.82,30.8,0,2,0,Yes
CUST200441,37,One Year,Basic,Bank Transfer,1,27.4,952.83,2.0,2,3,0,No
CUST200442,14,Month-to-Month,Standard,Credit Card,0,54.98,710.7,65.7,3,4,0,Yes
CUST200443,7,One Year,Standard,Credit Card,0,49.34,340.92,8.1,1,3,1,No
CUST200444,3,Two Year,Basic,Digital Wallet,0,34.47,97.23,26.3,3,3,1,Yes
CUST200445,38,Two Year,Basic,Bank Transfer,0,30.05,1087.93,33.3,4,3,1,No
CUST200446,51,Month-to-Month,Standard,Credit Card,0,50.74,2561.87,53.9,2,3,0,Yes
CUST200447,8,Month-to-Month,Standard,Digital Wallet,0,47.89,376.29,49.1,2,3,0,Yes
CUST200448,9,Month-to-Month,Premium,Bank Transfer,0,91.57,813.07,100.8,2,4,0,Yes
CUST200449,17,One Year,Basic,Digital Wallet,1,19.05,313.82,42.3,1,3,1,No
CUST200450,28,Month-to-Month,Standard,Digital Wallet,0,52.0,1406.78,54.1,0,5,2,No
CUST200451,21,Month-to-Month,Basic,Credit Card,1,33.21,641.81,22.3,1,3,1,No
CUST200452,65,Month-to-Month,Premium,Bank Transfer,0,86.29,5177.29,84.9,2,2,0,No
CUST200453,20,Month-to-Month,Standard,Credit Card,0,58.08,1137.85,42.4,1,4,1,Yes
CUST200454,19,Two Year,Standard,Bank Transfer,0,61.47,1101.2,44.2,1,4,1,No
CUST200455,7,One Year,Standard,Credit Card,0,51.69,337.59,87.1,0,3,2,No
CUST200456,72,Month-to-Month,Basic,Digital Wallet,1,29.76,2095.01,18.7,1,4,1,No
CUST200457,24,One Year,Premium,Digital Wallet,0,101.46,2318.09,104.3,0,3,1,Yes
CUST200458,15,Month-to-Month,Standard,Bank Transfer,1,70.53,980.12,66.2,1,4,0,No
CUST200459,24,Month-to-Month,Premium,Bank Transfer,1,91.95,2073.01,101.0,3,3,1,Yes
CUST200460,65,Month-to-Month,Basic,Mailed Check,1,27.22,1757.7,18.2,1,3,0,No
CUST200461,59,Month-to-Month,Premium,Digital Wallet,1,92.13,5359.15,106.2,2,3,4,No
CUST200462,7,Two Year,Standard,Bank Transfer,0,47.95,331.12,63.1,1,4,5,No
CUST200463,7,One Year,Standard,Credit Card,1,60.29,398.33,51.2,2,4,1,No
CUST200464,43,Two Year,Standard,Digital Wallet,1,63.97,2691.42,72.8,3,4,1,No
CUST200465,64,Month-to-Month,Basic,Digital Wallet,0,19.0,1122.07,41.0,1,3,0,No
CUST200466,50,Month-to-Month,Standard,Digital Wallet,0,51.13,2381.65,48.2,1,3,0,Yes
CUST200467,72,Month-to-Month,Premium,Mailed Check,1,83.51,5640.36,114.8,0,4,1,Yes
CUST200468,40,Month-to-Month,Premium,Digital Wallet,1,95.66,3674.43,113.7,1,3,1,Yes
CUST200469,25,Month-to-Month,Premium,Digital Wallet,1,100.52,2445.77,116.0,1,5,0,No
CUST200470,5,Month-to-Month,Basic,Bank Transfer,0,21.46,99.53,13.0,1,4,1,No
CUST200471,21,Month-to-Month,Basic,Digital Wallet,1,26.69,548.63,2.0,2,3,0,No
CUST200472,7,One Year,Premium,Credit Card,0,92.33,620.48,110.9,2,4,0,No
CUST200473,71,One Year,Basic,Digital Wallet,1,19.42,1286.0,31.0,2,3,1,No
CUST200474,41,One Year,Standard,Credit Card,1,51.98,2104.91,36.5,4,2,2,Yes
CUST200475,18,Month-to-Month,Premium,Credit Card,1,103.14,1784.74,68.1,2,3,0,Yes
CUST200476,15,Month-to-Month,Standard,Bank Transfer,1,64.03,951.53,51.1,2,3,1,Yes
CUST200477,42,Month-to-Month,Premium,Bank Transfer,1,94.6,3817.98,68.2,0,5,1,No
CUST200478,56,Month-to-Month,Standard,Digital Wallet,1,51.43,2768.07,57.9,5,3,1,Yes
CUST200479,11,Month-to-Month,Standard,Credit Card,1,44.29,456.32,72.4,1,3,1,No
CUST200480,4,Two Year,Premium,Digital Wallet,1,100.49,370.2,95.3,1,4,4,No
CUST200481,16,Two Year,Standard,Bank Transfer,1,61.31,926.21,55.1,0,4,0,No
CUST200482,27,Month-to-Month,Standard,Digital Wallet,1,49.92,1291.59,43.3,1,4,0,No
CUST200483,40,Month-to-Month,Standard,Mailed Check,0,56.85,2196.22,38.8,0,4,0,No
CUST200484,20,Two Year,Standard,Credit Card,0,56.86,1099.63,57.8,1,3,0,No
CUST200485,72,One Year,Standard,Credit Card,1,57.33,4061.72,65.0,2,3,0,No
CUST200486,9,Month-to-Month,Basic,Digital Wallet,1,36.72,327.85,14.4,1,4,2,No
CUST200487,28,Month-to-Month,Premium,Credit Card,1,93.44,2508.5,89.8,0,2,1,Yes
CUST200488,26,Month-to-Month,Premium,Credit Card,0,102.0,2578.57,92.8,2,3,2,Yes
CUST200489,31,One Year,Standard,Bank Transfer,1,63.66,1857.69,47.2,1,4,0,No
CUST200490,37,One Year,Basic,Credit Card,1,31.52,1081.68,27.5,0,3,1,No
CUST200491,27,Month-to-Month,Premium,Credit Card,1,96.35,2567.96,76.6,2,2,1,No
CUST200492,4,Two Year,Standard,Credit Card,1,59.13,232.03,61.7,0,5,2,No
CUST200493,21,Month-to-Month,Standard,Digital Wallet,0,55.75,1148.22,61.8,0,5,1,No
CUST200494,31,One Year,Basic,Bank Transfer,0,34.85,1013.63,27.3,0,2,1,No
CUST200495,36,Two Year,Basic,Credit Card,0,36.23,1300.26,2.0,1,3,3,No
CUST200496,72,Month-to-Month,Standard,Digital Wallet,0,50.32,3561.26,55.5,1,4,1,No
CUST200497,64,Month-to-Month,Standard,Digital Wallet,1,58.49,3687.54,41.0,1,5,0,No
CUST200498,49,One Year,Premium,Credit Card,1,94.96,4452.71,96.8,2,4,1,No
CUST200499,23,Month-to-Month,Standard,Bank Transfer,1,51.7,1116.52,60.0,1,3,1,Yes
CUST200500,39,Two Year,Standard,Mailed Check,1,49.54,1881.94,34.1,1,3,1,No
CUST200501,6,Month-to-Month,Standard,Credit Card,0,72.26,426.93,75.9,2,2,1,No
CUST200502,64,Month-to-Month,Standard,Credit Card,1,59.18,3574.64,62.0,2,4,2,No
CUST200503,24,Two Year,Basic,Credit Card,1,22.82,508.0,41.5,2,3,3,No
CUST200504,45,Month-to-Month,Premium,Mailed Check,1,100.4,4182.67,104.6,1,2,2,Yes
CUST200505,34,Two Year,Standard,Credit Card,0,53.84,1772.71,63.6,1,3,0,No
CUST200506,11,Month-to-Month,Premium,Digital Wallet,0,102.25,1049.69,99.9,0,3,1,Yes
CUST200507,28,Month-to-Month,Standard,Bank Transfer,0,55.22,1530.06,41.3,2,4,0,Yes
CUST200508,13,Month-to-Month,Premium,Digital Wallet,1,85.96,1107.33,100.0,3,3,0,Yes
CUST200509,62,Month-to-Month,Basic,Bank Transfer,0,29.89,1770.96,33.5,0,4,0,No
CUST200510,9,Month-to-Month,Standard,Bank Transfer,0,59.38,496.29,49.7,2,3,1,No
CUST200511,37,Month-to-Month,Premium,Bank Transfer,1,84.44,2875.55,115.3,1,5,0,No
CUST200512,38,Month-to-Month,Basic,Bank Transfer,1,29.53,1072.06,40.9,2,4,0,No
CUST200513,38,Two Year,Standard,Bank Transfer,0,58.15,2085.12,55.6,1,4,2,No
CUST200514,27,Two Year,Basic,Credit Card,1,27.08,702.78,18.4,1,4,1,No
CUST200515,14,One Year,Basic,Credit Card,0,24.58,338.76,36.9,2,4,0,No
CUST200516,12,Two Year,Standard,Credit Card,0,66.85,784.32,87.7,2,2,0,Yes
CUST200517,16,Two Year,Standard,Digital Wallet,1,57.9,920.72,77.0,1,2,2,Yes
CUST200518,41,Month-to-Month,Premium,Digital Wallet,0,82.88,3340.38,76.6,1,2,1,No
CUST200519,43,Month-to-Month,Standard,Digital Wallet,1,55.65,2213.02,41.0,0,5,0,No
CUST200520,55,One Year,Standard,Bank Transfer,0,57.69,3057.41,47.2,3,2,3,No
CUST200521,15,Month-to-Month,Standard,Mailed Check,1,56.13,786.87,69.5,0,3,2,No
CUST200522,20,Month-to-Month,Basic,Bank Transfer,1,30.51,563.23,40.1,4,1,1,Yes
CUST200523,64,Two Year,Basic,Bank Transfer,1,23.94,1500.26,14.4,0,4,0,No
CUST200524,28,Two Year,Premium,Mailed Check,0,92.11,2404.38,98.2,2,1,0,No
CUST200525,21,Month-to-Month,Premium,Digital Wallet,1,86.73,1800.76,83.1,1,4,0,Yes
CUST200526,59,One Year,Premium,Credit Card,1,97.82,5343.65,79.6,2,3,0,No
CUST200527,72,One Year,Basic,Digital Wallet,0,32.09,2230.38,26.7,1,4,0,No
CUST200528,53,Two Year,Premium,Credit Card,1,94.88,4794.91,90.5,0,3,3,No
CUST200529,27,Month-to-Month,Premium,Digital Wallet,0,91.04,2375.56,93.4,1,5,1,Yes
CUST200530,43,One Year,Standard,Bank Transfer,1,52.12,2152.37,85.8,1,5,0,No
CUST200531,24,Month-to-Month,Premium,Mailed Check,1,95.74,2168.41,62.2,1,3,1,No
CUST200532,30,Month-to-Month,Premium,Digital Wallet,1,86.35,2539.32,99.5,1,3,1,No
CUST200533,72,Month-to-Month,Premium,Digital Wallet,0,95.01,6329.06,95.1,0,3,1,No
CUST200534,35,Month-to-Month,Basic,Credit Card,1,15.0,510.7,32.7,2,4,3,No
CUST200535,72,Month-to-Month,Standard,Mailed Check,0,50.03,3422.57,71.2,2,2,0,Yes
CUST200536,24,Month-to-Month,Premium,Credit Card,1,100.91,2363.43,114.2,2,2,0,Yes
CUST200537,18,One Year,Standard,Digital Wallet,1,59.45,1005.85,53.1,1,3,1,Yes
CUST200538,51,Month-to-Month,Premium,Digital Wallet,0,94.58,4579.06,107.5,0,3,0,No
CUST200539,38,Two Year,Standard,Credit Card,1,58.03,2075.63,45.5,2,4,1,No
CUST200540,28,One Year,Standard,Credit Card,1,57.5,1565.5,53.7,3,4,2,No
CUST200541,19,One Year,Standard,Credit Card,1,45.67,843.22,42.6,1,4,1,No
CUST200542,12,Two Year,Basic,Credit Card,0,21.53,245.54,33.4,0,3,1,No
CUST200543,45,Month-to-Month,Basic,Credit Card,0,35.75,1532.6,28.5,2,3,1,Yes
CUST200544,72,Month-to-Month,Basic,Credit Card,0,23.93,1640.33,11.6,2,4,2,No
CUST200545,17,Two Year,Premium,Mailed Check,1,96.84,1618.21,103.2,2,3,2,No
CUST200546,11,Two Year,Basic,Credit Card,1,21.58,235.06,35.7,1,3,1,No
CUST200547,23,Month-to-Month,Basic,Credit Card,0,22.74,514.15,31.6,1,3,1,No
CUST200548,14,One Year,Standard,Credit Card,0,55.41,750.23,41.6,1,3,0,No
CUST200549,11,Month-to-Month,Standard,Digital Wallet,1,52.75,575.69,77.1,1,2,3,No
CUST200550,33,Month-to-Month,Basic,Credit Card,0,22.9,703.75,46.8,1,3,0,Yes
CUST200551,10,Month-to-Month,Standard,Bank Transfer,1,68.13,665.43,78.9,1,4,1,Yes
CUST200552,25,Month-to-Month,Premium,Bank Transfer,0,90.27,2141.95,102.0,2,3,0,Yes
CUST200553,39,Month-to-Month,Standard,Credit Card,0,75.79,2797.57,57.1,0,3,2,No
CUST200554,72,Two Year,Premium,Credit Card,0,104.04,7443.01,72.9,0,3,0,No
CUST200555,19,Month-to-Month,Standard,Digital Wallet,0,38.41,698.33,58.9,4,3,0,Yes
CUST200556,41,Month-to-Month,Standard,Digital Wallet,1,53.29,2071.92,49.5,0,4,1,Yes
CUST200557,21,Month-to-Month,Premium,Mailed Check,0,107.24,2127.65,123.4,3,2,1,Yes
CUST200558,18,Month-to-Month,Standard,Credit Card,0,56.07,982.05,44.0,6,3,2,Yes
CUST200559,31,Month-to-Month,Premium,Credit Card,0,89.37,2763.77,118.8,1,3,1,Yes
CUST200560,22,Month-to-Month,Premium,Credit Card,0,96.16,2002.18,60.6,1,3,0,Yes
CUST200561,66,Month-to-Month,Standard,Digital Wallet,1,58.85,3852.29,63.0,4,3,3,No
CUST200562,33,Month-to-Month,Basic,Digital Wallet,0,22.43,690.84,8.9,4,2,3,No
CUST200563,21,Month-to-Month,Standard,Credit Card,1,45.2,923.66,54.6,4,2,1,Yes
CUST200564,47,Month-to-Month,Standard,Bank Transfer,0,59.28,2686.28,57.9,1,3,0,Yes
