Customer_ID,Tenure_Months,Contract_Type,Service_Tier,Payment_Method,Autopay_Enrolled,Monthly_Charges,Total_Charges,Avg_Monthly_Usage_GB,Num_Support_Tickets,Satisfaction_Score,Num_Addon_Services,Churn,Expected_Lifetime_Months,Projected_CLV,Cluster,Customer_Segment,Churn_Risk_Score,Churn_Risk_Tier,Retention_Priority
CUST200183,47,Month-to-Month,Premium,Digital Wallet,1,92.67,4124.52,95.1,0,3,1,No,18,1668.06,1,Champions,25.7,Medium,Standard
CUST200184,72,Month-to-Month,Premium,Credit Card,1,90.18,6240.97,117.9,1,4,0,No,18,1623.24,1,Champions,14.8,Low,Standard
CUST200185,61,Month-to-Month,Basic,Bank Transfer,0,21.13,1234.51,26.1,0,3,1,No,18,380.34,2,Low Engagement,14.6,Low,Standard
CUST200186,15,Month-to-Month,Standard,Credit Card,1,51.58,726.79,80.1,1,4,0,Yes,18,928.44,0,Loyal Steady,36.2,Medium,Standard
CUST200187,17,Month-to-Month,Standard,Bank Transfer,1,57.09,967.19,68.5,4,3,1,No,18,1027.62,3,At Risk,63.6,Very High,Standard
CUST200188,31,Two Year,Basic,Digital Wallet,1,24.07,745.33,35.1,0,2,3,No,52,1251.64,3,At Risk,8.0,Low,Standard
CUST200189,16,Two Year,Basic,Credit Card,1,18.4,273.15,29.7,3,3,1,No,52,956.8,3,At Risk,19.9,Low,Standard
CUST200190,45,Month-to-Month,Standard,Digital Wallet,0,43.89,1925.33,44.3,0,2,4,No,18,790.02,3,At Risk,27.3,Medium,Standard
CUST200191,16,Month-to-Month,Basic,Digital Wallet,0,26.72,393.35,30.1,1,4,2,No,18,480.96,0,Loyal Steady,27.7,Medium,Standard
CUST200192,36,Month-to-Month,Premium,Bank Transfer,1,100.68,3337.95,108.5,2,3,0,Yes,18,1812.24,1,Champions,47.9,High,Standard
CUST200193,53,Month-to-Month,Premium,Credit Card,0,90.16,4756.47,81.1,1,4,3,Yes,18,1622.88,1,Champions,17.8,Low,Standard
CUST200194,2,Month-to-Month,Premium,Credit Card,1,98.29,181.35,119.9,0,2,1,No,18,1769.22,1,Champions,63.7,Very High,Standard
CUST200195,30,Month-to-Month,Basic,Mailed Check,0,32.36,935.31,2.0,0,5,1,Yes,18,582.48,0,Loyal Steady,15.5,Low,Standard
CUST200196,10,Two Year,Premium,Credit Card,0,91.92,917.14,97.1,1,4,0,Yes,52,4779.84,1,Champions,21.6,Low,Standard
CUST200197,6,Month-to-Month,Standard,Digital Wallet,1,61.55,369.25,63.9,1,5,0,No,18,1107.9,0,Loyal Steady,30.1,Medium,Standard
CUST200198,26,One Year,Basic,Bank Transfer,1,22.48,547.1,30.5,4,4,2,No,34,764.32,0,Loyal Steady,14.2,Low,Standard
CUST200199,8,One Year,Standard,Digital Wallet,1,53.44,415.49,50.0,1,3,1,Yes,34,1816.96,3,At Risk,23.5,Low,Standard
CUST200200,42,One Year,Standard,Credit Card,1,48.57,2001.8,30.9,1,4,1,No,34,1651.38,0,Loyal Steady,6.9,Low,Standard
CUST200201,11,Month-to-Month,Standard,Digital Wallet,1,50.75,551.38,53.9,0,2,2,Yes,18,913.5,3,At Risk,48.2,High,Standard
CUST200202,8,One Year,Basic,Mailed Check,1,22.43,167.39,26.1,2,3,1,Yes,34,762.62,3,At Risk,28.7,Medium,Standard
CUST200203,15,Two Year,Premium,Digital Wallet,1,107.66,1519.91,98.7,1,3,0,No,52,5598.32,1,Champions,23.3,Low,Standard
CUST200204,6,One Year,Premium,Credit Card,0,90.19,512.75,71.7,1,3,0,No,34,3066.46,1,Champions,38.6,Medium,Standard
CUST200205,64,Month-to-Month,Premium,Credit Card,0,95.88,5646.2,103.1,2,2,1,No,18,1725.84,1,Champions,46.0,High,Standard
CUST200206,15,One Year,Basic,Bank Transfer,1,24.35,364.42,10.6,1,3,0,No,34,827.9,3,At Risk,17.1,Low,Standard
CUST200207,17,One Year,Basic,Digital Wallet,0,22.66,355.29,26.6,1,2,2,Yes,34,770.44,3,At Risk,24.9,Medium,Standard
CUST200208,39,One Year,Standard,Digital Wallet,0,51.57,1888.99,59.9,0,4,2,No,34,1753.38,0,Loyal Steady,6.7,Low,Standard
CUST200209,8,Month-to-Month,Premium,Credit Card,1,92.75,695.39,100.6,0,4,1,Yes,18,1669.5,1,Champions,35.2,Medium,Standard
CUST200210,46,Two Year,Standard,Bank Transfer,1,49.17,2226.88,80.2,1,5,2,No,52,2556.84,0,Loyal Steady,2.7,Low,Standard
CUST200211,29,Two Year,Premium,Credit Card,1,86.83,2334.4,102.2,1,5,1,No,52,4515.16,1,Champions,6.2,Low,Standard
CUST200212,12,Month-to-Month,Standard,Digital Wallet,1,51.03,596.4,65.3,1,3,1,No,18,918.54,3,At Risk,46.7,High,Standard
CUST200213,28,One Year,Standard,Digital Wallet,1,62.33,1698.24,41.8,1,3,1,No,34,2119.22,3,At Risk,15.2,Low,Standard
CUST200214,24,Month-to-Month,Standard,Credit Card,1,54.78,1234.59,46.2,0,3,0,No,18,986.04,3,At Risk,34.7,Medium,Standard
CUST200215,44,Two Year,Standard,Mailed Check,1,50.83,2177.07,49.0,3,2,3,No,52,2643.16,3,At Risk,21.6,Low,Standard
CUST200216,3,One Year,Premium,Bank Transfer,1,102.6,285.88,76.6,1,3,2,No,34,3488.4,1,Champions,26.1,Medium,Standard
CUST200217,15,One Year,Basic,Bank Transfer,1,25.11,360.51,33.2,1,4,1,No,34,853.74,0,Loyal Steady,9.8,Low,Standard
CUST200218,23,One Year,Basic,Credit Card,1,24.76,562.15,28.2,1,3,1,No,34,841.84,3,At Risk,12.7,Low,Standard
CUST200219,72,Month-to-Month,Standard,Credit Card,1,51.01,3419.39,75.5,2,4,2,No,18,918.18,2,Low Engagement,11.3,Low,Standard
CUST200220,45,Month-to-Month,Basic,Digital Wallet,0,30.35,1330.59,31.7,1,3,0,Yes,18,546.3,2,Low Engagement,29.6,Medium,Standard
CUST200221,27,Month-to-Month,Basic,Digital Wallet,1,22.08,584.09,4.6,1,3,0,Yes,18,397.44,3,At Risk,32.9,Medium,Standard
CUST200222,17,One Year,Premium,Mailed Check,1,88.08,1409.36,98.0,0,4,0,Yes,34,2994.72,1,Champions,18.9,Low,Standard
CUST200223,72,Month-to-Month,Standard,Credit Card,1,41.12,2932.81,31.8,0,5,1,No,18,740.16,2,Low Engagement,4.7,Low,Standard
CUST200224,53,Two Year,Premium,Digital Wallet,1,87.59,4438.41,111.5,1,4,0,No,52,4554.68,1,Champions,6.9,Low,Standard
CUST200225,13,Month-to-Month,Premium,Bank Transfer,1,95.2,1206.98,108.8,2,4,1,Yes,18,1713.6,1,Champions,46.1,High,Standard
CUST200226,20,Month-to-Month,Standard,Mailed Check,0,51.68,1030.47,53.5,1,3,1,No,18,930.24,3,At Risk,55.9,High,Standard
CUST200227,27,Month-to-Month,Standard,Digital Wallet,0,49.13,1303.1,32.2,2,2,1,Yes,18,884.34,3,At Risk,63.1,Very High,Standard
CUST200228,56,One Year,Standard,Bank Transfer,1,55.2,3037.39,83.7,0,4,0,No,34,1876.8,2,Low Engagement,4.6,Low,Standard
CUST200229,19,One Year,Premium,Digital Wallet,1,93.38,1759.9,106.7,2,2,0,Yes,34,3174.92,1,Champions,44.7,High,Priority Save
CUST200230,7,One Year,Basic,Mailed Check,1,17.64,120.85,5.2,1,3,1,No,34,599.76,3,At Risk,23.3,Low,Standard
CUST200231,13,Month-to-Month,Standard,Credit Card,1,52.99,641.79,38.8,0,3,1,No,18,953.82,3,At Risk,37.2,Medium,Standard
CUST200232,21,One Year,Basic,Credit Card,0,24.31,476.21,2.0,0,3,1,No,34,826.54,3,At Risk,12.9,Low,Standard
CUST200233,46,Month-to-Month,Basic,Bank Transfer,0,18.49,827.82,37.5,0,3,0,Yes,18,332.82,2,Low Engagement,23.2,Low,Standard
CUST200234,14,Two Year,Standard,Credit Card,0,56.29,770.85,63.8,1,5,1,No,52,2927.08,0,Loyal Steady,8.9,Low,Standard
CUST200235,29,One Year,Standard,Bank Transfer,1,68.18,1912.07,51.8,0,4,0,Yes,34,2318.12,0,Loyal Steady,8.2,Low,Standard
CUST200236,45,Month-to-Month,Standard,Bank Transfer,1,52.81,2215.38,27.6,0,3,1,Yes,18,950.58,2,Low Engagement,20.5,Low,Standard
CUST200237,25,Month-to-Month,Basic,Digital Wallet,0,31.41,771.66,28.5,2,3,2,No,18,565.38,3,At Risk,40.0,Medium,Standard
CUST200238,8,One Year,Standard,Credit Card,0,55.46,428.47,39.5,0,3,2,No,34,1885.64,3,At Risk,19.6,Low,Standard
CUST200239,18,Month-to-Month,Standard,Digital Wallet,1,51.23,897.84,33.7,1,3,1,No,18,922.14,3,At Risk,42.0,Medium,Standard
CUST200240,31,Two Year,Standard,Credit Card,0,57.36,1739.73,46.6,2,3,2,No,52,2982.72,3,At Risk,16.1,Low,Standard
CUST200241,16,Month-to-Month,Standard,Credit Card,1,58.32,917.96,51.8,1,3,1,No,18,1049.76,3,At Risk,42.4,Medium,Standard
CUST200242,63,Two Year,Premium,Digital Wallet,0,101.93,5984.79,95.3,3,4,3,No,52,5300.36,1,Champions,7.3,Low,Standard
CUST200243,7,Two Year,Basic,Credit Card,0,32.51,217.94,21.9,1,5,4,No,52,1690.52,0,Loyal Steady,4.7,Low,Standard
CUST200244,13,Month-to-Month,Basic,Credit Card,1,32.97,397.83,51.8,1,5,3,No,18,593.46,0,Loyal Steady,13.3,Low,Standard
CUST200245,32,One Year,Standard,Credit Card,0,52.4,1656.5,72.0,0,5,2,No,34,1781.6,0,Loyal Steady,4.8,Low,Standard
CUST200246,27,Month-to-Month,Basic,Credit Card,0,21.09,534.12,31.1,3,3,3,Yes,18,379.62,3,At Risk,41.4,Medium,Standard
CUST200247,2,One Year,Premium,Digital Wallet,0,100.84,187.64,132.3,0,3,0,No,34,3428.56,1,Champions,36.2,Medium,Standard
CUST200248,17,Month-to-Month,Basic,Credit Card,0,15.0,243.19,26.5,3,3,3,No,18,270.0,3,At Risk,47.9,High,Standard
CUST200249,30,Month-to-Month,Basic,Digital Wallet,1,28.89,797.83,59.6,0,4,0,No,18,520.02,0,Loyal Steady,17.8,Low,Standard
CUST200250,36,Two Year,Standard,Bank Transfer,0,58.58,2042.12,46.7,1,4,1,No,52,3046.16,0,Loyal Steady,8.2,Low,Standard
CUST200251,32,Month-to-Month,Basic,Digital Wallet,0,27.05,861.67,5.6,3,3,1,Yes,18,486.9,3,At Risk,46.4,High,Standard
CUST200252,8,One Year,Standard,Mailed Check,0,44.31,334.2,51.6,1,5,1,No,34,1506.54,0,Loyal Steady,17.1,Low,Standard
CUST200253,20,Month-to-Month,Premium,Mailed Check,0,89.0,1668.15,78.7,1,2,1,Yes,18,1602.0,1,Champions,73.0,Very High,Standard
CUST200254,50,Month-to-Month,Premium,Bank Transfer,1,83.33,3874.38,92.4,0,4,0,Yes,18,1499.94,1,Champions,18.1,Low,Standard
CUST200255,6,One Year,Basic,Digital Wallet,0,30.23,174.06,18.1,1,4,0,No,34,1027.82,0,Loyal Steady,17.9,Low,Standard
CUST200256,35,One Year,Basic,Credit Card,1,19.76,657.5,36.0,0,3,1,No,34,671.84,3,At Risk,7.6,Low,Standard
CUST200257,31,Two Year,Standard,Credit Card,0,52.58,1538.98,51.5,4,3,3,No,52,2734.16,3,At Risk,22.8,Low,Standard
CUST200258,18,One Year,Standard,Bank Transfer,0,57.71,1010.41,65.9,1,3,3,No,34,1962.14,3,At Risk,18.0,Low,Standard
CUST200259,54,Month-to-Month,Standard,Credit Card,0,60.5,3123.5,76.6,1,4,1,No,18,1089.0,2,Low Engagement,18.8,Low,Standard
CUST200260,20,Two Year,Premium,Bank Transfer,1,89.37,1703.05,71.6,2,4,1,No,52,4647.24,1,Champions,15.0,Low,Standard
CUST200261,41,Month-to-Month,Basic,Bank Transfer,1,21.91,834.0,42.9,2,5,1,Yes,18,394.38,0,Loyal Steady,12.4,Low,Standard
CUST200262,30,Month-to-Month,Standard,Bank Transfer,0,54.13,1618.54,55.7,0,2,4,No,18,974.34,3,At Risk,34.2,Medium,Standard
CUST200263,15,One Year,Standard,Bank Transfer,0,59.18,854.49,45.3,3,5,2,Yes,34,2012.12,0,Loyal Steady,15.1,Low,Standard
CUST200264,46,Month-to-Month,Standard,Credit Card,1,58.16,2639.31,81.4,4,3,1,Yes,18,1046.88,2,Low Engagement,46.0,High,Standard
CUST200265,16,Month-to-Month,Standard,Digital Wallet,0,64.51,1015.49,62.4,2,2,0,Yes,18,1161.18,3,At Risk,72.8,Very High,Standard
CUST200266,53,Two Year,Basic,Credit Card,0,21.32,1128.99,7.7,1,3,1,No,52,1108.64,2,Low Engagement,6.5,Low,Standard
CUST200267,70,Month-to-Month,Standard,Credit Card,0,48.31,3145.59,58.8,3,3,1,No,18,869.58,2,Low Engagement,31.5,Medium,Standard
CUST200268,30,Two Year,Standard,Credit Card,1,47.96,1436.42,26.9,1,3,1,No,52,2493.92,3,At Risk,11.5,Low,Standard
CUST200269,36,One Year,Basic,Bank Transfer,1,26.86,920.18,51.0,2,3,0,No,34,913.24,3,At Risk,14.4,Low,Standard
CUST200270,15,Month-to-Month,Basic,Credit Card,0,25.61,373.32,51.3,2,3,0,No,18,460.98,3,At Risk,54.5,High,Standard
CUST200271,40,Month-to-Month,Standard,Digital Wallet,1,59.81,2284.84,33.7,0,3,0,No,18,1076.58,2,Low Engagement,26.4,Medium,Standard
CUST200272,32,Month-to-Month,Premium,Credit Card,1,89.21,2672.54,96.4,1,4,0,No,18,1605.78,1,Champions,31.9,Medium,Standard
CUST200273,36,Two Year,Standard,Credit Card,1,44.33,1475.38,43.8,1,4,2,No,52,2305.16,0,Loyal Steady,5.5,Low,Standard
CUST200274,57,Month-to-Month,Basic,Digital Wallet,1,19.16,1023.4,62.2,4,3,0,No,18,344.88,2,Low Engagement,37.2,Medium,Standard
CUST200275,14,Month-to-Month,Basic,Digital Wallet,1,20.91,286.88,56.6,2,3,4,No,18,376.38,3,At Risk,33.3,Medium,Standard
CUST200276,30,Month-to-Month,Premium,Credit Card,0,100.51,2822.47,97.8,2,3,0,No,18,1809.18,1,Champions,58.7,High,Standard
CUST200277,11,Two Year,Basic,Digital Wallet,1,22.51,229.33,51.1,2,4,1,No,52,1170.52,0,Loyal Steady,11.9,Low,Standard
CUST200278,25,Month-to-Month,Basic,Credit Card,1,27.88,696.96,2.2,0,3,1,No,18,501.84,3,At Risk,23.6,Low,Standard
CUST200279,15,One Year,Premium,Mailed Check,1,96.16,1385.52,77.7,2,3,3,No,34,3269.44,1,Champions,29.7,Medium,Standard
CUST200280,48,Month-to-Month,Basic,Credit Card,1,23.81,1052.2,11.1,2,4,0,No,18,428.58,2,Low Engagement,18.3,Low,Standard
CUST200281,39,Two Year,Standard,Bank Transfer,0,54.22,2035.76,23.4,1,5,1,No,52,2819.44,0,Loyal Steady,4.7,Low,Standard
CUST200282,22,Month-to-Month,Basic,Bank Transfer,0,16.79,346.46,41.6,0,2,1,No,18,302.22,3,At Risk,44.0,High,Standard
CUST200283,32,Month-to-Month,Basic,Credit Card,1,28.44,869.77,10.9,2,1,0,Yes,18,511.92,3,At Risk,60.2,High,Standard
CUST200284,8,Two Year,Basic,Digital Wallet,1,33.45,256.24,12.6,2,3,1,No,52,1739.4,3,At Risk,18.4,Low,Standard
CUST200285,35,Month-to-Month,Premium,Mailed Check,1,96.35,3212.42,114.7,1,5,2,Yes,18,1734.3,1,Champions,20.9,Low,Standard
CUST200286,72,One Year,Standard,Credit Card,0,48.16,3314.93,47.8,1,2,2,No,34,1637.44,2,Low Engagement,9.8,Low,Standard
CUST200287,38,Month-to-Month,Basic,Credit Card,0,21.71,820.41,31.7,3,3,2,No,18,390.78,3,At Risk,38.7,Medium,Standard
CUST200288,49,Month-to-Month,Standard,Credit Card,1,48.06,2233.35,64.4,2,3,1,No,18,865.08,2,Low Engagement,30.7,Medium,Standard
CUST200289,4,Month-to-Month,Basic,Bank Transfer,1,26.26,101.33,46.4,1,3,1,No,18,472.68,3,At Risk,42.6,Medium,Standard
CUST200290,14,Month-to-Month,Basic,Credit Card,1,20.07,279.21,8.7,1,2,1,No,18,361.26,3,At Risk,48.1,High,Standard
CUST200291,2,Month-to-Month,Standard,Bank Transfer,1,56.13,106.61,46.9,1,5,0,No,18,1010.34,0,Loyal Steady,31.1,Medium,Standard
CUST200292,22,Month-to-Month,Standard,Bank Transfer,1,61.39,1272.75,50.5,3,5,1,Yes,18,1105.02,0,Loyal Steady,29.0,Medium,Standard
CUST200293,13,Month-to-Month,Premium,Credit Card,1,91.13,1111.1,90.5,0,3,1,Yes,18,1640.34,1,Champions,44.0,High,Standard
CUST200294,72,Two Year,Premium,Credit Card,1,77.14,5543.27,82.9,2,2,0,No,52,4011.28,2,Low Engagement,13.7,Low,Standard
CUST200295,44,Month-to-Month,Standard,Bank Transfer,1,61.32,2519.76,60.0,1,4,1,Yes,18,1103.76,2,Low Engagement,17.9,Low,Standard
CUST200296,43,Month-to-Month,Basic,Bank Transfer,1,24.48,968.88,15.4,2,3,0,No,18,440.64,2,Low Engagement,29.6,Medium,Standard
CUST200297,25,Month-to-Month,Standard,Bank Transfer,0,55.25,1316.13,71.2,1,4,1,No,18,994.5,0,Loyal Steady,32.6,Medium,Standard
CUST200298,27,Month-to-Month,Standard,Credit Card,1,71.55,1816.76,32.1,1,5,0,No,18,1287.9,0,Loyal Steady,18.6,Low,Standard
CUST200299,13,One Year,Premium,Bank Transfer,0,88.73,1071.45,107.0,0,5,2,No,34,3016.82,1,Champions,9.6,Low,Standard
CUST200300,2,Two Year,Basic,Digital Wallet,0,25.22,47.05,2.0,2,3,1,No,52,1311.44,3,At Risk,26.0,Medium,Standard
CUST200301,33,Month-to-Month,Standard,Mailed Check,1,48.75,1541.99,63.1,3,4,0,No,18,877.5,0,Loyal Steady,47.0,High,Standard
CUST200302,37,Month-to-Month,Standard,Bank Transfer,0,57.08,2029.63,71.5,2,4,1,No,18,1027.44,0,Loyal Steady,32.2,Medium,Standard
CUST200303,50,Two Year,Basic,Mailed Check,1,34.08,1601.47,2.0,2,4,0,No,52,1772.16,2,Low Engagement,6.8,Low,Standard
CUST200304,72,Month-to-Month,Basic,Bank Transfer,1,21.58,1431.09,17.6,1,5,1,No,18,388.44,2,Low Engagement,4.5,Low,Standard
CUST200305,15,Month-to-Month,Basic,Digital Wallet,0,26.93,392.68,2.9,2,2,2,Yes,18,484.74,3,At Risk,58.2,High,Standard
CUST200306,16,Month-to-Month,Premium,Digital Wallet,0,91.73,1385.92,112.4,1,4,2,No,18,1651.14,1,Champions,41.5,Medium,Standard
CUST200307,33,Two Year,Standard,Bank Transfer,1,49.94,1532.06,60.7,3,2,1,No,52,2596.88,3,At Risk,26.9,Medium,Standard
CUST200308,25,Two Year,Standard,Credit Card,1,61.83,1474.48,69.5,1,4,0,No,52,3215.16,0,Loyal Steady,9.7,Low,Standard
CUST200309,26,One Year,Standard,Credit Card,1,51.37,1307.13,61.2,1,4,2,No,34,1746.58,0,Loyal Steady,8.8,Low,Standard
CUST200310,28,Month-to-Month,Premium,Credit Card,0,89.64,2366.62,102.9,2,5,1,No,18,1613.52,1,Champions,32.3,Medium,Standard
CUST200311,34,Two Year,Basic,Bank Transfer,1,28.22,914.01,29.4,0,3,3,No,52,1467.44,3,At Risk,4.4,Low,Standard
CUST200312,5,Two Year,Standard,Digital Wallet,0,59.28,292.72,33.8,0,3,0,No,52,3082.56,3,At Risk,22.9,Low,Standard
CUST200313,31,Two Year,Standard,Bank Transfer,1,58.63,1676.28,45.4,2,3,0,Yes,52,3048.76,3,At Risk,16.6,Low,Standard
CUST200314,20,One Year,Standard,Bank Transfer,1,47.32,893.5,68.5,0,5,1,No,34,1608.88,0,Loyal Steady,5.8,Low,Standard
CUST200315,22,Month-to-Month,Basic,Digital Wallet,1,16.15,352.43,45.7,1,3,0,No,18,290.7,3,At Risk,37.2,Medium,Standard
CUST200316,4,Month-to-Month,Premium,Digital Wallet,0,98.27,376.58,83.9,0,5,0,No,18,1768.86,1,Champions,36.6,Medium,Standard
CUST200317,3,Month-to-Month,Basic,Digital Wallet,1,35.06,100.32,32.7,1,3,1,No,18,631.08,3,At Risk,43.5,Medium,Standard
CUST200318,4,Month-to-Month,Premium,Digital Wallet,0,88.24,329.09,108.0,1,4,0,No,18,1588.32,1,Champions,57.4,High,Standard
CUST200319,72,Two Year,Standard,Bank Transfer,1,56.07,3895.09,29.5,1,3,2,No,52,2915.64,2,Low Engagement,3.6,Low,Standard
CUST200320,72,Month-to-Month,Standard,Credit Card,0,54.09,3760.04,38.5,0,4,1,No,18,973.62,2,Low Engagement,9.6,Low,Standard
CUST200321,53,One Year,Standard,Bank Transfer,1,56.51,2906.08,39.7,1,4,1,No,34,1921.34,2,Low Engagement,5.2,Low,Standard
CUST200322,32,Month-to-Month,Standard,Credit Card,0,64.61,1990.12,80.1,2,4,0,Yes,18,1162.98,1,Champions,38.9,Medium,Standard
CUST200323,62,One Year,Basic,Credit Card,0,22.42,1280.85,37.1,1,2,2,No,34,762.28,2,Low Engagement,9.3,Low,Standard
CUST200324,55,Month-to-Month,Basic,Credit Card,1,26.92,1365.92,14.0,6,2,0,Yes,18,484.56,2,Low Engagement,62.2,High,Standard
CUST200325,23,Month-to-Month,Standard,Digital Wallet,1,56.51,1248.01,54.5,0,3,0,No,18,1017.18,3,At Risk,36.4,Medium,Standard
CUST200326,52,Month-to-Month,Standard,Mailed Check,1,52.33,2627.72,61.7,3,3,0,Yes,18,941.94,2,Low Engagement,47.3,High,Standard
CUST200327,28,Month-to-Month,Basic,Digital Wallet,0,29.43,806.7,42.5,0,4,0,No,18,529.74,0,Loyal Steady,22.9,Low,Standard
CUST200328,58,Two Year,Premium,Digital Wallet,1,99.6,5608.06,96.9,1,2,1,No,52,5179.2,1,Champions,12.6,Low,Standard
CUST200329,63,Month-to-Month,Basic,Credit Card,1,25.29,1513.09,61.9,2,5,2,Yes,18,455.22,2,Low Engagement,6.6,Low,Standard
CUST200330,60,Two Year,Basic,Bank Transfer,0,30.95,1852.0,20.9,1,2,1,No,52,1609.4,2,Low Engagement,8.7,Low,Standard
CUST200331,13,Month-to-Month,Standard,Bank Transfer,1,50.42,615.87,67.8,1,4,2,No,18,907.56,0,Loyal Steady,29.5,Medium,Standard
CUST200332,15,Month-to-Month,Standard,Bank Transfer,1,53.83,781.61,51.3,2,3,2,No,18,968.94,3,At Risk,46.2,High,Standard
CUST200333,16,One Year,Standard,Credit Card,0,50.43,747.65,43.0,1,5,0,Yes,34,1714.62,0,Loyal Steady,12.1,Low,Standard
CUST200334,53,Month-to-Month,Standard,Mailed Check,1,57.61,2816.18,54.2,0,4,0,No,18,1036.98,2,Low Engagement,17.8,Low,Standard
CUST200335,11,Two Year,Standard,Credit Card,1,55.28,599.63,55.9,2,3,1,No,52,2874.56,3,At Risk,22.3,Low,Standard
CUST200336,72,Month-to-Month,Standard,Digital Wallet,0,60.37,4294.28,62.2,3,3,3,No,18,1086.66,2,Low Engagement,24.1,Low,Standard
CUST200337,11,One Year,Standard,Bank Transfer,1,61.48,654.69,56.2,1,3,1,No,34,2090.32,3,At Risk,21.2,Low,Standard
CUST200338,33,Month-to-Month,Premium,Mailed Check,0,99.52,3107.22,123.4,0,3,2,No,18,1791.36,1,Champions,43.3,Medium,Standard
CUST200339,30,Month-to-Month,Basic,Credit Card,1,28.44,796.48,20.4,2,3,1,No,18,511.92,3,At Risk,33.2,Medium,Standard
CUST200340,28,Two Year,Basic,Digital Wallet,0,28.38,738.92,37.9,1,4,0,No,52,1475.76,0,Loyal Steady,9.1,Low,Standard
CUST200341,43,Month-to-Month,Basic,Digital Wallet,1,34.93,1481.79,16.9,0,3,2,No,18,628.74,2,Low Engagement,14.7,Low,Standard
CUST200342,6,One Year,Premium,Digital Wallet,1,85.1,483.51,80.6,1,3,0,No,34,2893.4,1,Champions,33.4,Medium,Standard
CUST200343,4,One Year,Standard,Credit Card,1,59.4,221.29,53.6,0,4,0,No,34,2019.6,0,Loyal Steady,14.7,Low,Standard
CUST200344,44,Month-to-Month,Basic,Credit Card,1,25.39,1028.99,23.0,0,4,0,Yes,18,457.02,2,Low Engagement,12.3,Low,Standard
CUST200345,26,Two Year,Premium,Bank Transfer,0,87.35,2214.36,85.7,0,4,1,No,52,4542.2,1,Champions,10.3,Low,Standard
CUST200346,14,Two Year,Basic,Bank Transfer,0,22.31,296.78,37.9,0,2,0,No,52,1160.12,3,At Risk,22.1,Low,Standard
CUST200347,30,Month-to-Month,Basic,Credit Card,0,19.29,558.43,5.3,2,4,1,Yes,18,347.22,0,Loyal Steady,28.7,Medium,Standard
CUST200348,8,Month-to-Month,Basic,Credit Card,1,26.34,197.47,51.2,0,5,2,No,18,474.12,0,Loyal Steady,13.5,Low,Standard
CUST200349,60,Month-to-Month,Standard,Bank Transfer,0,57.9,3255.4,68.3,1,3,2,No,18,1042.2,2,Low Engagement,21.6,Low,Standard
CUST200350,16,One Year,Standard,Mailed Check,1,56.16,835.18,55.9,0,3,0,No,34,1909.44,3,At Risk,23.0,Low,Standard
CUST200351,8,Month-to-Month,Standard,Bank Transfer,1,48.45,360.64,44.2,4,2,1,Yes,18,872.1,3,At Risk,78.3,Very High,Standard
CUST200352,42,Month-to-Month,Standard,Credit Card,1,50.76,2007.84,46.9,1,4,0,No,18,913.68,0,Loyal Steady,21.5,Low,Standard
CUST200353,51,One Year,Premium,Credit Card,1,94.51,4622.32,87.9,0,3,0,No,34,3213.34,1,Champions,10.2,Low,Standard
CUST200354,65,One Year,Standard,Mailed Check,0,50.66,3187.91,56.4,1,4,0,No,34,1722.44,2,Low Engagement,8.6,Low,Standard
CUST200355,66,Month-to-Month,Basic,Digital Wallet,1,18.98,1240.59,24.1,0,4,0,No,18,341.64,2,Low Engagement,7.8,Low,Standard
CUST200356,25,Two Year,Standard,Credit Card,1,44.92,1100.69,62.8,2,1,1,Yes,52,2335.84,3,At Risk,36.3,Medium,Standard
CUST200357,29,Month-to-Month,Basic,Digital Wallet,1,23.6,656.94,15.0,2,2,0,No,18,424.8,3,At Risk,51.1,High,Standard
CUST200358,70,One Year,Premium,Digital Wallet,1,99.93,6714.5,97.5,2,4,1,No,34,3397.62,1,Champions,6.2,Low,Standard
CUST200359,19,Month-to-Month,Premium,Credit Card,1,92.66,1701.07,80.3,2,4,0,Yes,18,1667.88,1,Champions,45.9,High,Standard
CUST200360,26,Month-to-Month,Standard,Bank Transfer,1,55.99,1373.03,46.5,0,4,2,No,18,1007.82,0,Loyal Steady,17.8,Low,Standard
CUST200361,45,One Year,Standard,Bank Transfer,0,46.82,1944.34,77.3,3,3,2,No,34,1591.88,2,Low Engagement,19.5,Low,Standard
CUST200362,26,One Year,Premium,Bank Transfer,1,90.85,2211.05,87.3,0,4,1,No,34,3088.9,1,Champions,9.8,Low,Standard
CUST200363,19,One Year,Standard,Bank Transfer,1,64.3,1155.49,64.5,2,4,1,No,34,2186.2,0,Loyal Steady,15.1,Low,Standard
CUST200364,12,Two Year,Premium,Digital Wallet,1,86.75,999.72,112.5,2,3,1,No,52,4511.0,1,Champions,28.3,Medium,Standard
CUST200365,37,Month-to-Month,Premium,Credit Card,0,108.84,3820.58,64.9,2,2,0,No,18,1959.12,1,Champions,65.0,Very High,Priority Save
CUST200366,1,Month-to-Month,Standard,Credit Card,0,51.83,48.66,55.5,1,3,0,Yes,18,932.94,3,At Risk,63.4,Very High,Standard
CUST200367,10,Month-to-Month,Standard,Digital Wallet,1,44.94,438.82,71.0,2,3,0,No,18,808.92,3,At Risk,59.9,High,Standard
CUST200368,16,Month-to-Month,Standard,Credit Card,0,54.32,868.42,83.9,0,3,4,No,18,977.76,3,At Risk,31.8,Medium,Standard
